point_id;point_type_id;station_abbr;postal_code;point_name;point_type_de;point_type_fr;point_type_it;point_type_en;point_height_masl;point_coordinates_lv95_east;point_coordinates_lv95_north;point_coordinates_wgs84_lat;point_coordinates_wgs84_lon
854;1;EGO;;Egolzwil;Station;Station;Stazione;Station;522.0;2642913.0;1225541.0;47.179428;8.004758
855;1;STK;;Steckborn;Station;Station;Stazione;Station;397.0;2715872.0;1280916.0;47.668628;8.981433
856;1;DIA;;Les Diablerets;Station;Station;Stazione;Station;2964.0;2581913.0;1130622.0;46.32675;7.203781
857;1;BRZ;;Brienz;Station;Station;Stazione;Station;567.0;2647553.0;1176803.0;46.740719;8.060864
859;1;SPF;;Schüpfheim;Station;Station;Stazione;Station;744.0;2643684.0;1199711.0;46.947042;8.012442
860;1;QUI;;Quinten;Station;Station;Stazione;Station;419.0;2734849.0;1221278.0;47.128739;9.21605
861;1;VAB;;Valbella;Station;Station;Stazione;Station;1568.0;2761636.0;1180385.0;46.755039;9.554433
862;1;PMA;;Piz Martegnas;Station;Station;Stazione;Station;2668.0;2760262.0;1160570.0;46.577181;9.529544
863;1;NAS;;Naluns / Schlivera;Station;Station;Stazione;Station;2380.0;2815375.0;1188987.0;46.817164;10.2614
864;1;ATT;;Les Attelas;Station;Station;Stazione;Station;2734.0;2586854.0;1105302.0;46.0991;7.26865
865;1;EVI;;Evionnaz;Station;Station;Stazione;Station;482.0;2568196.0;1114693.0;46.182953;7.026747
866;1;GOR;;Gornergrat;Station;Station;Stazione;Station;3129.0;2626915.0;1092513.0;45.983644;7.785944
867;1;EGH;;Eggishorn;Station;Station;Stazione;Station;2892.0;2650279.0;1141897.0;46.426528;8.092728
915;1;GIH;;Giswil;Station;Station;Stazione;Station;471.0;2657323.0;1188976.0;46.849447;8.190225
952;1;GES;;Gersau;Station;Station;Stazione;Station;521.0;2682510.0;1205572.0;46.996069;8.523442
955;1;FIT;;Fieschertal;Station;Station;Stazione;Station;1203.0;2654028.0;1142172.0;46.428711;8.141528
958;1;ALP;;Alpnach;Station;Station;Stazione;Station;445.0;2664205.0;1198694.0;46.936231;8.281817
1024;1;SRS;;Schiers;Station;Station;Stazione;Station;626.0;2769618.0;1205125.0;46.975506;9.668075
1040;1;DUB;;Dübendorf;Station;Station;Stazione;Station;435.0;2690211.0;1250775.0;47.401611;8.633719
1118;1;VIO;;Vicosoprano;Station;Station;Stazione;Station;1089.0;2768487.0;1135866.0;46.353019;9.6278
1435;1;OBR;;Oberriet / Kriessern;Station;Station;Stazione;Station;409.0;2764171.0;1249582.0;47.376608;9.612706
1472;1;EMM;;Emmen;Station;Station;Stazione;Station;426.0;2665103.0;1215165.0;47.084292;8.295975
1728;1;ZELUWI;;Wiggen;Station;Station;Stazione;Station;796.0;2636014.0;1193238.0;46.889281;7.911186
1730;1;ZELUZI;;Zinggen;Station;Station;Stazione;Station;698.0;2645419.0;1202081.0;46.968247;8.035456
1731;1;ZELUDB;;Dürrenbach;Station;Station;Stazione;Station;751.0;2632905.0;1196009.0;46.914367;7.870592
1732;1;ZELUSM;;Schüpfheim;Station;Station;Stazione;Station;726.0;2643239.0;1199246.0;46.942892;8.006547
1733;1;ZELUSB;;Schwarzenberg;Station;Station;Stazione;Station;803.0;2655582.0;1207866.0;47.019508;8.169708
1734;1;ZELUSO;;Sörenberg / Schwändelibrücke;Station;Station;Stazione;Station;1215.0;2646985.0;1184779.0;46.812506;8.054253
1735;1;ZELUGE;;Gettnau;Station;Station;Stazione;Station;554.0;2639386.0;1220778.0;47.136808;7.957806
1736;1;ZELURW;;Roggliswil;Station;Station;Stazione;Station;550.0;2633463.0;1230139.0;47.221333;7.880428
1737;1;ZELUUF;;Ufhusen;Station;Station;Stazione;Station;621.0;2633453.0;1219521.0;47.125831;7.879508
1738;1;ZELUHW;;Hergiswil;Station;Station;Stazione;Station;637.0;2639709.0;1215653.0;47.090692;7.961614
1739;1;ZELUSH;;Schwanderholz;Station;Station;Stazione;Station;688.0;2648352.0;1208991.0;47.030194;8.074736
1740;1;ZELUFT;;Romoos;Station;Station;Stazione;Station;718.0;2645062.0;1207133.0;47.013714;8.031272
1741;1;ZELUME;;Menznau;Station;Station;Stazione;Station;579.0;2644360.0;1215720.0;47.091;8.022881
1742;1;ZELUMB;;Menzberg;Station;Station;Stazione;Station;990.0;2642552.0;1211286.0;47.051233;7.99865
1743;1;ZELUBH;;Buttisholz;Station;Station;Stazione;Station;601.0;2650677.0;1219221.0;47.122036;8.106461
1744;1;ZELUWK;;Wikon;Station;Station;Stazione;Station;454.0;2639948.0;1234508.0;47.260272;7.966431
1745;1;ZELUKH;;Knutwilerhöhe;Station;Station;Stazione;Station;540.0;2648353.0;1226839.0;47.190731;8.076658
1746;1;ZELUBU;;Buchs;Station;Station;Stazione;Station;515.0;2645599.0;1228503.0;47.205894;8.040483
1748;1;ZELUTG;;Truttigen;Station;Station;Stazione;Station;558.0;2659321.0;1219681.0;47.125456;8.220428
1749;1;ZELUKW;;Kottwil;Station;Station;Stazione;Station;507.0;2646557.0;1224189.0;47.167025;8.052683
1750;1;ZELUNK;;Neuenkirch;Station;Station;Stazione;Station;513.0;2656584.0;1218604.0;47.116008;8.184225
1751;1;ZELURU;;Ruswil;Station;Station;Stazione;Station;670.0;2654514.0;1213594.0;47.071117;8.156347
1752;1;ZELUUM;;Malters / Umfahrung;Station;Station;Stazione;Station;532.0;2651828.0;1210776.0;47.045986;8.120661
1753;1;ZELUTR;;Triengen;Station;Station;Stazione;Station;494.0;2647679.0;1233270.0;47.248622;8.068442
1754;1;ZELUAW;;Alberswil;Station;Station;Stazione;Station;512.0;2642581.0;1223048.0;47.157028;8.000136
1755;1;ZELUST;;Stängelmatten;Station;Station;Stazione;Station;485.0;2640781.0;1229151.0;47.212036;7.976953
1756;1;ZELUOK;;Oberkirch;Station;Station;Stazione;Station;515.0;2650498.0;1223510.0;47.160628;8.104583
1757;1;ZELURI;;Rickenbach;Station;Station;Stazione;Station;706.0;2654623.0;1229752.0;47.216442;8.159736
1758;1;ZELUHR;;Hildisrieden;Station;Station;Stazione;Station;710.0;2659054.0;1224318.0;47.167186;8.217519
1759;1;ZELUHE;;Herlisberg;Station;Station;Stazione;Station;739.0;2660422.0;1226839.0;47.189736;8.2359
1760;1;ZELUEB;;Eschenbach;Station;Station;Stazione;Station;499.0;2666846.0;1221568.0;47.141708;8.319872
1761;1;ZELUAE;;Aesch;Station;Station;Stazione;Station;487.0;2660532.0;1235073.0;47.263786;8.238453
1762;1;ZELUHB;;Hämikon Berg;Station;Station;Stazione;Station;823.0;2665230.0;1232749.0;47.242436;8.300189
1763;1;ZELUSG;;Schongau;Station;Station;Stazione;Station;656.0;2661592.0;1235470.0;47.267258;8.252514
1764;1;ZELUMK;;Meierskappel;Station;Station;Stazione;Station;627.0;2674738.0;1217873.0;47.107631;8.423292
1767;1;ZELURB;;Reussbrücke;Station;Station;Stazione;Station;427.0;2668542.0;1216929.0;47.099811;8.341525
1768;1;ZELULB;;Littauerboden;Station;Station;Stazione;Station;458.0;2661459.0;1211526.0;47.051908;8.247494
1770;1;ZELUSC;;Schlund;Station;Station;Stazione;Station;458.0;2665330.0;1207833.0;47.018322;8.297906
1772;1;ZELUBD;;Bermudadreieck;Station;Station;Stazione;Station;447.0;2665176.0;1213685.0;47.070972;8.296722
1773;1;ZELUGB;;Luzern / Grosshof;Station;Station;Stazione;Station;466.0;2665111.0;1209975.0;47.037611;8.295333
1774;1;ZELUWE;;Weggis;Station;Station;Stazione;Station;507.0;2674924.0;1210861.0;47.044542;8.424581
1775;1;ZELUVI;;Vitznau;Station;Station;Stazione;Station;457.0;2679272.0;1205971.0;47.000056;8.480942
1776;1;ZELURK;;Rotbach;Station;Station;Stazione;Station;510.0;2662385.0;1214973.0;47.082828;8.260161
1780;1;ZHAAT;;Aathal;Station;Station;Stazione;Station;496.0;2700252.0;1243788.0;47.337325;8.76515
1784;1;ZHRU1;;Bubikon / Barenberg;Station;Station;Stazione;Station;493.0;2705307.0;1235184.0;47.259161;8.830006
1790;1;ZHHIW;;Hinwil;Station;Station;Stazione;Station;552.0;2705520.0;1239728.0;47.299992;8.833886
1795;1;ZHZBR;;Zürich Wollishofen / Sihlhochstrasse;Station;Station;Stazione;Station;429.0;2682059.0;1245256.0;47.353042;8.524728
1796;1;ZHZHB;;Zürich Wollishofen / Höcklerbrücke;Station;Station;Stazione;Station;430.0;2681712.0;1244541.0;47.346656;8.520003
1797;1;ZHTWL;;Thalwil;Station;Station;Stazione;Station;508.0;2683994.0;1239044.0;47.296931;8.549169
1798;1;ZHHRG;;Horgen / Horgener Höhe;Station;Station;Stazione;Station;587.0;2685935.0;1235582.0;47.265544;8.574167
1799;1;ZHAU;;Arn / Abachweiherbrücke;Station;Station;Stazione;Station;557.0;2689670.0;1231900.0;47.231933;8.622781
1800;1;ZHWAE;;Wädenswil / Herrlisberg;Station;Station;Stazione;Station;585.0;2692337.0;1230860.0;47.222214;8.657781
1801;1;ZHWOL;;Richterswil / Mühlebachtobelbrücke;Station;Station;Stazione;Station;540.0;2695633.0;1228173.0;47.197578;8.700719
1802;1;ZHFRB;;Wollerau / Fuchsberg;Station;Station;Stazione;Station;505.0;2699287.0;1228007.0;47.195547;8.748897
1803;1;ZHPFA;;Pfäffikon, SZ / Etzelstrasse;Station;Station;Stazione;Station;467.0;2702122.0;1228243.0;47.197239;8.786358
1804;1;ZHLAC;;Lachen;Station;Station;Stazione;Station;417.0;2707734.0;1227115.0;47.186203;8.860133
1805;1;ZHWAN;;Wangen, SZ;Station;Station;Stazione;Station;420.0;2710428.0;1227937.0;47.19315;8.895875
1806;1;ZHSHU;;Schübelbach / Mülenen;Station;Station;Stazione;Station;413.0;2715187.0;1226987.0;47.183794;8.958417
1807;1;ZHREI;;Reichenburg;Station;Station;Stazione;Station;412.0;2716635.0;1227047.0;47.184081;8.977533
1815;1;ZHUHW;;Flurlingen / Rastplatz Buchhalde;Station;Station;Stazione;Station;464.0;2689407.0;1281339.0;47.676575;8.629211
1816;1;ZHOER;;Oerlingen;Station;Station;Stazione;Station;417.0;2692804.0;1276057.0;47.628606;8.673333
1818;1;ZHAFI;;Kleinandelfingen / Thurbrücke;Station;Station;Stazione;Station;392.0;2694134.0;1272556.0;47.596933;8.690283
1819;1;ZHAAD;;Aawangen / Lützelmurgbrücke;Station;Station;Stazione;Station;500.0;2710416.0;1263734.0;47.515067;8.904539
1820;1;ZHATT;;Attikon / Oberweiher;Station;Station;Stazione;Station;544.0;2704965.0;1265183.0;47.528989;8.832528
1821;1;ZHOWI;;Oberwinterthur;Station;Station;Stazione;Station;486.0;2700923.0;1265371.0;47.531314;8.778903
1822;1;ZHWLF;;Winterthur / Wülfingen;Station;Station;Stazione;Station;432.0;2694098.0;1262253.0;47.504289;8.687625
1823;1;ZHKPT;;Kemptthal / Hammermühlebrücke;Station;Station;Stazione;Station;460.0;2695580.0;1256795.0;47.454992;8.706122
1824;1;ZHEFF;;Kemptthal / Rampe Illnau;Station;Station;Stazione;Station;523.0;2694670.0;1255423.0;47.442783;8.693767
1825;1;ZHBAL;;Baltenswil / Süd;Station;Station;Stazione;Station;488.0;2691697.0;1253181.0;47.423042;8.653894
1826;1;ZHZOE;;Zürich Schwamendingen / HKW Aubrugg;Station;Station;Stazione;Station;436.0;2685700.0;1251856.0;47.411936;8.574175
1827;1;ZHWLS;;Wallisellen / Neugut;Station;Station;Stazione;Station;437.0;2687577.0;1251245.0;47.406192;8.598922
1829;1;ZHBUL;;Bülach / Nord;Station;Station;Stazione;Station;438.0;2682335.0;1264658.0;47.527494;8.531958
1830;1;ZHUST;;Uster / Aatal Höhe;Station;Station;Stazione;Station;490.0;2698613.0;1244769.0;47.346394;8.743683
1831;1;ZHDIE;;Dietikon / Limmatbrücke;Station;Station;Stazione;Station;394.0;2674146.0;1250391.0;47.400161;8.420856
1832;1;ZHWEI;;Weiningen / Limmatthaler-Kreuz;Station;Station;Stazione;Station;407.0;2674844.0;1251648.0;47.411389;8.430311
1833;1;ZHGER;;Geroldswil / Limmatbrücke;Station;Station;Stazione;Station;394.0;2672719.0;1252749.0;47.421528;8.402339
1835;1;ZHZSE;;Zürich / Seebach;Station;Station;Stazione;Station;465.0;2682539.0;1254250.0;47.433869;8.532739
1836;1;ZHOPF;;Opfikon / Zürich Nord;Station;Station;Stazione;Station;433.0;2685534.0;1253182.0;47.423881;8.572228
2518;1;BEGTH;;Untere Gantrischhütte, Rüschegg;Station;Station;Stazione;Station;1513.0;2600132.0;1174076.0;46.717886;7.440361
2521;1;BEVIL;;Villeret;Station;Station;Stazione;Station;725.0;2569451.0;1223730.0;47.163825;7.035747
2522;1;BEKRL;;Krauchthal / Lindenfeld;Station;Station;Stazione;Station;572.0;2611396.0;1206509.0;47.009533;7.5885
2523;1;BEKRA;;Krauchthal / Dieterswald;Station;Station;Stazione;Station;737.0;2611299.0;1206530.0;47.009725;7.587228
2524;1;BERIF;;Guggisberg / Riffenmatt;Station;Station;Stazione;Station;1128.0;2593798.0;1178775.0;46.760128;7.357456
2525;1;BEINS;;Ins;Station;Station;Stazione;Station;450.0;2574900.0;1205308.0;46.998356;7.108631
3932;1;PAA;;Payerne;Station;Station;Stazione;Station;446.0;2559070.0;1187289.0;46.835483;6.902128
3935;1;LMA;;Locarno / Magadino;Station;Station;Stazione;Station;198.0;2710890.0;1113609.0;46.164828;8.874372
3952;1;NABBER;;Bern / Bollwerk;Station;Station;Stazione;Station;536.0;2600137.0;1199985.0;46.950947;7.440439
3954;1;NABDAV;;Davos / Seehornwald;Station;Station;Stazione;Station;1637.0;2784461.0;1187745.0;46.815283;9.856006
3955;1;NABDUE;;Dübendorf;Station;Station;Stazione;Station;432.0;2688691.0;1250880.0;47.402761;8.613606
3956;1;NABHAE;;Härkingen;Station;Station;Stazione;Station;431.0;2628865.0;1240180.0;47.311867;7.820381
3958;1;NABLAU;;Lausanne;Station;Station;Stazione;Station;538.0;2538690.0;1152624.0;46.522108;6.639625
3959;1;NABRIG;;Rigi / Seebodenalp;Station;Station;Stazione;Station;1032.0;2677836.0;1213440.0;47.067403;8.463339
3960;1;NABZUE;;Zürich / Kaserne;Station;Station;Stazione;Station;409.0;2682451.0;1247990.0;47.377581;8.530417
3963;1;INNEBI;;Ebikon;Station;Station;Stazione;Station;484.0;2665479.0;1213381.0;47.068208;8.300667
3967;1;ZHWEA;;Weiach;Station;Station;Stazione;Station;360.0;2676111.0;1268980.0;47.567114;8.450058
3968;1;INNESF;;Erstfeld;Station;Station;Stazione;Station;460.0;2691391.0;1188470.0;46.841086;8.636744
3969;1;ZHMEM;;Mettmenstetten;Station;Station;Stazione;Station;452.0;2677145.0;1232194.0;47.236158;8.45745
3970;1;ZHBAM;;Bauma;Station;Station;Stazione;Station;621.0;2707751.0;1248010.0;47.374111;8.865369
3971;1;ZHZEL;;Zell / Rämismühle;Station;Station;Stazione;Station;524.0;2703796.0;1255605.0;47.443044;8.814778
3972;1;ZHRAT;;Räterschen;Station;Station;Stazione;Station;470.0;2702391.0;1261740.0;47.498436;8.797561
3973;1;ZHMON;;Mönchaltorf;Station;Station;Stazione;Station;440.0;2696926.0;1240800.0;47.31095;8.720503
3974;1;ZHBID;;Birmensdorf;Station;Station;Stazione;Station;466.0;2675661.0;1245430.0;47.355372;8.440083
3975;1;ZHNIE;;Niederglatt;Station;Station;Stazione;Station;410.0;2678171.0;1260580.0;47.491331;8.475956
3976;1;ZHTUR;;Turbenthal;Station;Station;Stazione;Station;570.0;2707341.0;1254670.0;47.434069;8.861542
3977;1;ZHNUR;;Nürensdorf;Station;Station;Stazione;Station;540.0;2691181.0;1256560.0;47.453503;8.647747
3978;1;ZHHOF;;Hofstetten / Schümberg;Station;Station;Stazione;Station;737.0;2707241.0;1258315.0;47.466861;8.861092
3979;1;ZHWIN;;Winterthur;Station;Station;Stazione;Station;455.0;2697736.0;1261315.0;47.495322;8.735697
3982;1;ZEOWLU;;Lungern ;Station;Station;Stazione;Station;697.0;2655811.0;1183703.0;46.802147;8.169758
3985;1;BOSOTB;;Teufelsbrücke;Station;Station;Stazione;Station;567.0;2629661.0;1243130.0;47.338364;7.831089
3988;1;BOSONB;;Niederbipp;Station;Station;Stazione;Station;460.0;2620175.0;1234350.0;47.25975;7.705194
3992;1;BOSOHU;;Hunnenberg;Station;Station;Stazione;Station;430.0;2606260.0;1227130.0;47.195089;7.521247
3996;1;BOSOLE;;Lengnau;Station;Station;Stazione;Station;430.0;2594951.0;1224050.0;47.167397;7.37205
3998;1;BOBEKI;;Kiesen;Station;Station;Stazione;Station;550.0;2610784.0;1184211.0;46.808967;7.579922
3999;1;BOBEWI;;Wimmis;Station;Station;Stazione;Station;634.0;2614698.0;1169342.0;46.675136;7.630725
4002;1;BOBED1;;Därligen 1;Station;Station;Stazione;Station;570.0;2627860.0;1168147.0;46.663967;7.802667
4004;1;BOBERG;;Rugen;Station;Station;Stazione;Station;570.0;2630689.0;1168944.0;46.671014;7.839683
4025;1;AGFAW;;Fahrwangen;Station;Station;Stazione;Station;535.0;2660756.0;1239101.0;47.299992;8.241961
4026;1;AGBRW;;Birrwil;Station;Station;Stazione;Station;480.0;2657815.0;1237345.0;47.284464;8.20285
4037;1;TIBIO;;Bioggio;Station;Station;Stazione;Station;285.0;2714170.0;1096524.0;46.010617;8.912672
4038;1;TICAM;;Camignolo;Station;Station;Stazione;Station;435.0;2715430.0;1106904.0;46.103758;8.931486
4040;1;TIMOL;;Moleno;Station;Station;Stazione;Station;255.0;2719940.0;1126559.0;46.279747;8.994842
4041;1;BOVDCH;;Chandel M/13;Station;Station;Stazione;Station;680.0;2541432.0;1153882.0;46.533672;6.675197
4042;1;BOFROB;;Outre-Broye;Station;Station;Stazione;Station;828.0;2560070.0;1157372.0;46.566433;6.917833
4043;1;BOFREL;;Elswil;Station;Station;Stazione;Station;640.0;2585800.0;1191183.0;46.871619;7.252381
4044;1;BOVDBA;;Ballaigues;Station;Station;Stazione;Station;850.0;2520698.0;1175402.0;46.725097;6.401247
4045;1;GRCAS;;Castaneda;Station;Station;Stazione;Station;770.0;2731321.0;1124229.0;46.256667;9.141797
4046;1;GRCHI;;Chur / A13;Station;Station;Stazione;Station;562.0;2757726.0;1191375.0;46.854794;9.507072
4047;1;GRCHK;;Chur / Kantonsspital;Station;Station;Stazione;Station;655.0;2760281.0;1192390.0;46.863311;9.540919
4048;1;GRDAP;;Davos Platz / Promenade;Station;Station;Stazione;Station;1558.0;2781971.0;1185540.0;46.796142;9.822517
4050;1;GRROT;;Rothenbrunnen;Station;Station;Stazione;Station;623.0;2751521.0;1181100.0;46.763839;9.422328
4190;1;ZHBD1;;Birmensdorf / Reppischtalbrücke;Station;Station;Stazione;Station;480.0;2674385.0;1246117.0;47.361697;8.423311
4191;1;ZHBD2;;Birmensdorf / Lunnerentalbrücke;Station;Station;Stazione;Station;520.0;2674644.0;1244643.0;47.348411;8.426494
4192;1;ZHWW1;;Birmensdorf / Täntenholz;Station;Station;Stazione;Station;535.0;2676731.0;1243952.0;47.341956;8.453992
4193;1;ZHWW2;;Birmensdorf / Zürich West;Station;Station;Stazione;Station;540.0;2676941.0;1243957.0;47.341978;8.456772
4194;1;ZHZMA;;Zürich Wollishofen / Gänziloo;Station;Station;Stazione;Station;445.0;2681434.0;1244271.0;47.344261;8.516275
4195;1;ZHHED;;Zwillikon / Jonentobelbrücke;Station;Station;Stazione;Station;467.0;2674801.0;1238664.0;47.294619;8.427575
4196;1;ZHAFF;;Zwillikon / Isenberg;Station;Station;Stazione;Station;490.0;2674761.0;1237154.0;47.281042;8.426794
4197;1;ZHMET;;Mettmenstetten;Station;Station;Stazione;Station;453.0;2676860.0;1233086.0;47.244214;8.453839
4198;1;BEHAK;;Habkern;Station;Station;Stazione;Station;1245.0;2631670.0;1175245.0;46.727647;7.852939
4199;1;BEHAB;;Hasliberg;Station;Station;Stazione;Station;1270.0;2657550.0;1177890.0;46.749708;8.191814
4259;1;ZHSTH;;Knonau / Bibersee;Station;Station;Stazione;Station;437.0;2678051.0;1230078.0;47.217022;8.469047
4270;1;BEKSE;;Kleine Scheidegg;Station;Station;Stazione;Station;2060.0;2639896.0;1159346.0;46.584189;7.959164
4271;1;BEGWA;;Grindelwald / Oberläger;Station;Station;Stazione;Station;1980.0;2649185.0;1168380.0;46.664833;8.081322
4281;1;BOGEPE;;Perly;Station;Station;Stazione;Station;410.0;2496498.0;1113451.0;46.164578;6.098581
4282;1;BOTGTB;;Thurbrücke, Frauenfeld;Station;Station;Stazione;Station;404.0;2716807.0;1272039.0;47.588644;8.991542
4284;1;BOTGEN;;Engwilen, Frauenfeld;Station;Station;Stazione;Station;513.0;2725497.0;1275318.0;47.616522;9.107978
4288;1;BOSGSS;;Sitenstuden 2, Mels;Station;Station;Stazione;Station;501.0;2735131.0;1219279.0;47.110711;9.219169
4290;1;BOSGRB;;Rheinbrücke;Station;Station;Stazione;Station;506.0;2757351.0;1209048.0;47.013806;9.508272
4291;1;VSSIM;;Simplonpass;Station;Station;Stazione;Station;1955.0;2644835.0;1121100.0;46.239839;8.0199
4292;1;VSRBR;;Brig / Ried;Station;Station;Stazione;Station;920.0;2644075.0;1128530.0;46.306725;8.010753
4293;1;VSBST;;Brig / Stafel;Station;Station;Stazione;Station;2065.0;2648365.0;1128460.0;46.3058;8.066431
4294;1;VSBWA;;Brig / Wase;Station;Station;Stazione;Station;1945.0;2647485.0;1125950.0;46.283283;8.05475
4295;1;VSBUN;;Brig / Unners Nesseltal;Station;Station;Stazione;Station;1505.0;2644380.0;1125340.0;46.278008;8.014408
4297;1;TIBIA;;Biasca / Pontirone;Station;Station;Stazione;Station;1358.0;2723876.0;1137862.0;46.380692;9.048894
4298;1;TICMD;;Camedo;Station;Station;Stazione;Station;558.0;2690050.0;1112109.0;46.154442;8.6043
4299;1;TIARO;;Arosio ;Station;Station;Stazione;Station;860.0;2713130.0;1100609.0;46.047531;8.900233
4300;1;TICIA;;Chiasso;Station;Station;Stazione;Station;240.0;2722690.0;1077088.0;45.834333;9.017597
4301;1;TIGIU;;Giubiasco;Station;Station;Stazione;Station;215.0;2719130.0;1114799.0;46.174122;8.981336
4302;1;TIGNO;;Gnosca;Station;Station;Stazione;Station;247.0;2721940.0;1121959.0;46.238017;9.019581
4304;1;TIMAG;;Maggia;Station;Station;Stazione;Station;327.0;2697620.0;1122189.0;46.244053;8.704381
4305;1;TIMEN;;Mendrisio;Station;Station;Stazione;Station;290.0;2719210.0;1082999.0;45.888106;8.974311
4306;1;TIOLV;;Olivone ;Station;Station;Stazione;Station;930.0;2715411.0;1154120.0;46.528417;8.942939
4309;1;VSARO;;Arolla;Station;Station;Stazione;Station;2005.0;2603507.0;1095832.0;46.014028;7.483919
4310;1;VSGDX;;Barrage Grande Dixence;Station;Station;Stazione;Station;2162.0;2597254.0;1103580.0;46.083728;7.403142
